754106440;45.6281892;9.1462397;Monza e della Brianza
754106440;45.4641943;9.1896346;Milano
754106440;45.6971486;9.1783439;Como
754106440;45.001453;8.48464;Alessandria
1758847237;45.4836966;9.2140168;Milano
754106440;45.6971486;9.1783439;Como
